CustomerID,Churn,Tenure,PreferredLoginDevice,Age,Gender,Location,MembershipLevel,TotalPurchases,TotalSpent,FavoriteCategory,LastPurchaseDate,Occupation,FrequencyOfWebsiteVisits
50236,0,2,Mobile,,Male,Urban,Silver,35.0,8162.867026053384,Clothing,2023-08-02,Professional,21
50237,0,1,Tablet,61.0,Female,Suburban,Gold,2.0,842.9721704973821,Home Goods,2023-09-01,Professional,27
50238,0,1,Mobile,40.0,Female,Urban,Gold,97.0,4291.565531466941,Clothing,2023-07-15,Self-Employed,8
50239,1,5,Computer,,Male,Suburban,Silver,13.0,5948.271920093506,Home Goods,,Student,22
50240,0,3,Mobile,58.0,Male,Urban,Platinum,72.0,926.7319948386954,Clothing,2023-07-08,Self-Employed,2
50241,0,4,Tablet,45.0,Other,Rural,Bronze,30.0,14644.975875877746,Home Goods,2023-04-29,Professional,5
50242,0,2,Tablet,21.0,Female,Urban,Platinum,6.0,383.05539141906763,Clothing,2023-09-09,Self-Employed,15
50243,0,3,Computer,23.0,Female,Suburban,Bronze,89.0,44436.36591757447,Electronics,2023-03-15,Retired,17
50244,0,2,Computer,53.0,Other,Rural,Platinum,85.0,32591.805658156805,Home Goods,2023-08-09,Student,17
50245,1,2,Tablet,35.0,Male,Suburban,Bronze,58.0,20122.351128400584,Clothing,2023-02-01,Retired,17
50246,0,5,Computer,34.0,Female,Urban,Bronze,5.0,1040.1552284235445,Home Goods,2023-12-08,Retired,23
50247,0,2,Tablet,48.0,Female,Rural,Gold,18.0,6564.774679991258,Electronics,2023-03-18,Student,20
50248,0,4,Tablet,69.0,Female,Urban,Platinum,74.0,7779.963529000484,Electronics,2023-01-13,Self-Employed,23
50249,1,4,Mobile,34.0,Other,Urban,Bronze,47.0,10449.341188309447,Clothing,2023-03-12,Professional,6
50250,0,3,Tablet,23.0,Other,Urban,Platinum,16.0,7731.886822013622,Electronics,2023-09-22,Retired,20
50251,0,5,Mobile,70.0,Other,Suburban,Gold,38.0,1966.6437023320534,Electronics,2023-02-25,Self-Employed,2
50252,0,2,Computer,60.0,Female,Urban,Bronze,55.0,5643.999474825926,Electronics,2023-10-16,Self-Employed,5
50253,0,2,Computer,27.0,Female,Rural,Platinum,26.0,11485.519645403769,Electronics,2023-05-19,Self-Employed,16
50254,1,2,Computer,26.0,Other,Suburban,Gold,100.0,27644.23403335674,Home Goods,2023-06-16,Self-Employed,28
50255,0,3,Computer,59.0,Female,Suburban,Gold,15.0,3125.322653838685,Electronics,2023-02-21,Retired,12
50256,1,2,Mobile,69.0,Female,Rural,Platinum,46.0,22518.732552596837,Clothing,2023-06-05,Student,9
50257,0,1,Computer,64.0,Male,Urban,Bronze,24.0,10560.898381365007,Clothing,2023-01-15,Professional,24
50258,0,4,Tablet,63.0,Other,Rural,Platinum,54.0,26125.83117692647,Electronics,2023-11-17,Self-Employed,6
50259,1,1,Computer,58.0,Male,Rural,Gold,36.0,3116.8745331042996,Clothing,2023-06-18,Student,27
50260,1,3,Mobile,39.0,Male,Suburban,Platinum,41.0,14177.20356904002,Home Goods,2023-03-01,Retired,3
50261,0,2,Computer,42.0,Other,Rural,Platinum,75.0,11450.168688536414,Home Goods,2023-08-08,Retired,11
50262,0,4,Computer,57.0,Female,Urban,Bronze,88.0,6134.2430916721005,Home Goods,2023-01-29,Self-Employed,26
50263,1,1,Mobile,67.0,Female,Urban,Gold,34.0,2416.4370047573184,Electronics,2023-10-12,Self-Employed,20
50264,0,5,Mobile,35.0,Male,Rural,Gold,59.0,28268.444237053245,Clothing,2023-03-20,Student,9
50265,1,4,Computer,43.0,Female,Urban,Platinum,30.0,7910.049061720431,Clothing,2023-08-08,Retired,2
50266,0,3,Mobile,32.0,Female,Suburban,Gold,60.0,12926.802866507136,Electronics,2023-09-14,Retired,18
50267,1,1,Mobile,66.0,Female,Suburban,Silver,17.0,2846.700844128704,Home Goods,2023-07-29,Student,5
50268,0,1,Mobile,39.0,Female,Urban,Silver,72.0,32124.577508313923,Electronics,2023-09-07,Professional,1
50269,0,2,Tablet,50.0,Male,Urban,Silver,42.0,6743.3817242427085,Electronics,2023-03-10,Student,6
50270,1,4,Mobile,33.0,Other,Suburban,Silver,42.0,20270.406799663728,Clothing,2023-02-25,Student,19
50271,0,1,Computer,47.0,Male,Rural,Gold,97.0,4734.131035299499,Clothing,2023-08-26,Self-Employed,18
50272,1,2,Computer,47.0,Other,Urban,Gold,15.0,5651.109743930411,Electronics,2023-03-24,Student,28
50273,0,4,Computer,38.0,Other,Urban,Bronze,24.0,10315.027175578003,Home Goods,2023-08-04,Retired,22
50274,0,3,Computer,35.0,Male,Urban,Gold,28.0,6315.713150449052,Electronics,2023-04-03,Retired,14
50275,0,2,Tablet,37.0,Female,Rural,Silver,72.0,7512.276466078906,Clothing,2023-05-05,Student,14
50276,0,5,Computer,63.0,Other,Rural,Platinum,45.0,16951.341724274327,Electronics,2023-01-31,Self-Employed,1
50277,1,4,Mobile,44.0,Male,Suburban,Gold,96.0,5303.6848921005785,Clothing,2023-08-17,Student,7
50278,0,3,Computer,36.0,Male,Rural,Bronze,46.0,13724.487795450044,Home Goods,2023-11-07,Self-Employed,10
50279,0,1,Tablet,69.0,Other,Rural,Silver,2.0,388.17685201043946,Home Goods,2023-10-25,Retired,8
50280,0,1,Computer,57.0,Female,Suburban,Silver,94.0,32932.19039185539,Home Goods,2023-03-02,Self-Employed,1
50281,1,1,Computer,56.0,Female,Rural,Silver,42.0,14964.19684146104,Home Goods,2023-06-26,Retired,13
50282,0,2,Tablet,48.0,Male,Suburban,Platinum,94.0,3901.7996740730814,Home Goods,2023-12-20,Student,11
50283,0,2,Tablet,54.0,Other,Rural,Platinum,91.0,11022.232258980846,Home Goods,2023-10-11,Self-Employed,19
50284,0,5,Tablet,34.0,Female,Rural,Bronze,29.0,7811.01375000885,Electronics,2023-07-22,Self-Employed,15
50285,1,2,Computer,18.0,Female,Urban,Silver,86.0,12877.493764766095,Electronics,2023-06-22,Professional,12
50286,1,2,Computer,29.0,Other,Urban,Platinum,49.0,8711.427648973031,Electronics,2023-04-29,Professional,23
50287,0,5,Tablet,68.0,Other,Urban,Bronze,82.0,30676.021214614295,Electronics,2023-04-10,Student,5
50288,0,5,Computer,63.0,Female,Rural,Gold,89.0,35701.26843764221,Home Goods,2023-11-30,Professional,27
50289,0,1,Computer,58.0,Female,Suburban,Gold,31.0,10557.528770793033,Electronics,2023-05-06,Retired,14
50290,0,4,Tablet,48.0,Female,Suburban,Bronze,52.0,12487.165806028643,Home Goods,2023-06-18,Self-Employed,18
50291,0,1,Computer,38.0,Other,Suburban,Bronze,99.0,11885.7157330041,Clothing,2023-10-24,Retired,10
50292,0,2,Computer,40.0,Male,Urban,Silver,52.0,19924.088222153598,Home Goods,2023-09-06,Student,25
50293,0,1,Mobile,26.0,Female,Suburban,Platinum,36.0,14288.8973631085,Home Goods,2023-04-28,Retired,4
50294,0,5,Mobile,39.0,Female,Urban,Silver,62.0,29849.066543785713,Clothing,2023-08-06,Retired,29
50295,1,1,Mobile,21.0,Female,Suburban,Silver,86.0,6214.680814491085,Electronics,2023-08-28,Retired,19
50296,0,5,Tablet,68.0,Female,Urban,Silver,24.0,6369.460627766729,Clothing,2023-02-01,Retired,30
50297,0,5,Mobile,21.0,Female,Rural,Platinum,88.0,7974.292096711434,Electronics,2023-08-13,Professional,10
50298,0,5,Mobile,19.0,Female,Urban,,83.0,15676.791132852295,Clothing,2023-11-03,Retired,6
50299,0,5,Computer,35.0,Other,Suburban,Gold,28.0,1818.3825333887626,Clothing,2023-04-11,Student,18
50300,0,1,Mobile,70.0,Other,Rural,Gold,15.0,3066.0955012047184,Home Goods,2023-12-22,Retired,2
50301,1,1,Tablet,61.0,Female,Urban,Gold,25.0,6398.460852844354,Clothing,2023-01-18,Retired,20
50302,1,1,Computer,70.0,Other,Rural,Bronze,39.0,13152.120065373048,Home Goods,2023-03-25,Retired,3
50303,0,1,Computer,57.0,Other,Rural,Silver,11.0,4444.778659293239,Electronics,2023-04-28,Self-Employed,23
50304,0,3,Mobile,20.0,Female,Urban,Gold,14.0,587.4086786263694,Home Goods,2023-09-23,Student,25
50305,1,1,Computer,33.0,Male,Suburban,Gold,100.0,29040.52872015618,Home Goods,2023-07-05,Professional,11
50306,0,4,Mobile,18.0,Female,Suburban,Silver,50.0,15681.391001135362,Electronics,2023-01-13,Retired,23
50307,1,2,Mobile,42.0,Male,Urban,Silver,66.0,4156.223128365384,Electronics,2023-08-03,Self-Employed,11
50308,0,2,Mobile,20.0,Other,Suburban,Silver,36.0,2235.8097678505324,Clothing,2023-01-09,Student,29
50309,0,2,Tablet,43.0,Other,Rural,Silver,95.0,47236.15043205718,Home Goods,2023-08-06,Professional,18
50310,0,3,Computer,18.0,Other,Urban,Bronze,73.0,19111.6226348968,Clothing,2023-10-02,Self-Employed,2
50311,1,1,Tablet,25.0,Male,Rural,Silver,21.0,9920.13078156744,Clothing,2023-10-15,Professional,24
50312,1,5,Computer,20.0,Female,Suburban,Gold,60.0,3693.9154331210048,Home Goods,2023-04-05,Student,21
50313,0,1,Computer,57.0,Other,Suburban,Silver,37.0,10058.52249974935,Electronics,2023-10-24,Student,21
50314,0,2,Tablet,46.0,Male,Suburban,Silver,59.0,2915.6685348267097,Home Goods,2023-01-03,Student,21
50315,0,1,Computer,28.0,Female,Rural,Platinum,67.0,25378.429362196795,Clothing,2023-12-25,Professional,23
50316,0,1,Mobile,60.0,Male,Suburban,Platinum,42.0,3803.3412179943352,Electronics,2023-12-23,Retired,11
50317,1,4,Computer,33.0,Other,Rural,Silver,79.0,22888.921623105154,Electronics,2023-05-10,Self-Employed,15
50318,0,1,Mobile,64.0,Female,Urban,Silver,29.0,5322.67782555955,Clothing,2023-07-09,Self-Employed,18
50319,1,2,Tablet,40.0,Other,Suburban,Silver,57.0,1024.924122716055,Clothing,2023-11-16,Retired,5
50320,0,4,Computer,53.0,Female,Rural,Bronze,28.0,2413.8244777535647,Home Goods,2023-12-20,Retired,6
50321,0,1,Computer,29.0,Male,Suburban,Platinum,80.0,35235.30991323765,Clothing,2023-03-28,Self-Employed,26
50322,0,1,Tablet,57.0,Male,Rural,Platinum,99.0,10426.618170570579,Clothing,2023-04-28,Retired,6
50323,0,4,Tablet,31.0,Female,Rural,Bronze,9.0,3920.954706755799,Electronics,2023-12-17,Student,9
50324,0,4,Computer,53.0,Female,Rural,Platinum,80.0,26408.585286428137,Clothing,2023-11-03,Retired,15
50325,1,3,Computer,53.0,Female,Rural,Silver,38.0,4032.414518520395,Home Goods,2023-08-19,Retired,1
50326,0,3,Computer,45.0,Other,Suburban,Gold,11.0,2680.563831170005,Electronics,2023-04-23,Student,2
50327,0,4,Tablet,70.0,Male,Urban,Gold,39.0,2286.2765535999188,Home Goods,2023-06-29,Professional,6
50328,0,1,Mobile,24.0,Male,Urban,Gold,19.0,8581.17816831995,Clothing,2023-04-09,Student,3
50329,0,4,Mobile,43.0,Other,Rural,Silver,3.0,203.904936196167,Home Goods,2023-08-14,Professional,28
50330,0,5,Tablet,31.0,Male,Suburban,Platinum,99.0,33631.10744016574,Electronics,2023-11-13,Student,1
50331,0,3,Tablet,63.0,Female,Urban,Bronze,15.0,6848.253876468293,Electronics,2023-04-27,Student,6
50332,0,3,Tablet,41.0,Female,Urban,Silver,7.0,2829.7060132607116,Home Goods,2023-06-18,Self-Employed,27
50333,1,2,Tablet,25.0,Other,Rural,Platinum,21.0,2282.468218619436,Home Goods,2023-10-24,Self-Employed,26
50334,0,4,Tablet,53.0,Other,Rural,Silver,49.0,24103.44464805161,Electronics,2023-05-06,Student,11
50335,0,1,Tablet,21.0,Female,Rural,Gold,59.0,19287.29461618218,Home Goods,2023-07-03,Professional,15
50336,0,1,Tablet,44.0,Male,Urban,Silver,24.0,1566.743305573309,Home Goods,2023-03-13,Student,9
50337,0,5,Computer,45.0,Other,Suburban,Silver,72.0,18452.879841557147,Home Goods,2023-01-21,Retired,21
50338,1,1,Mobile,18.0,Other,Suburban,Platinum,17.0,5198.069269001102,Home Goods,2023-04-30,Student,21
50339,0,4,Mobile,29.0,Female,Suburban,Platinum,70.0,31952.4042497262,Home Goods,2023-06-05,Self-Employed,1
50340,0,4,Tablet,37.0,Male,Urban,Gold,57.0,18283.076239158407,Electronics,2023-08-13,Professional,4
50341,0,4,Mobile,50.0,Other,Urban,Gold,4.0,822.7113151364804,Electronics,2023-03-12,Retired,12
50342,0,4,Mobile,40.0,Female,Rural,Silver,3.0,634.9218332271263,Clothing,2023-01-02,Retired,3
50343,0,5,Tablet,69.0,Female,Suburban,Silver,52.0,5468.977708691408,Clothing,2023-01-05,Self-Employed,9
50344,0,1,Tablet,52.0,Other,Rural,Platinum,15.0,3534.644238015312,Home Goods,2023-07-11,Retired,15
50345,1,2,Computer,25.0,Female,Urban,Bronze,11.0,1212.6489064561636,Clothing,2023-08-20,Self-Employed,22
50346,0,3,Mobile,50.0,Male,Suburban,Platinum,21.0,5284.315769092656,Electronics,2023-04-28,Professional,11
50347,0,4,Mobile,30.0,Male,Rural,Silver,39.0,12753.037233436495,Home Goods,2023-11-30,Student,29
50348,1,1,Tablet,30.0,Female,Rural,Bronze,68.0,21734.818504698065,Clothing,2023-11-06,Professional,27
50349,1,5,Mobile,40.0,Male,Urban,Gold,6.0,1444.1287438665188,Home Goods,2023-10-31,Retired,6
50350,0,4,Mobile,49.0,Female,Urban,Platinum,63.0,4278.277345083785,Home Goods,2023-06-17,Professional,18
50351,0,1,Tablet,38.0,Female,Suburban,Platinum,58.0,24421.98347391762,Electronics,2023-01-27,Retired,30
50352,0,4,Tablet,57.0,Other,Rural,Platinum,83.0,10758.162495821474,Clothing,2023-09-15,Professional,10
50353,0,5,Computer,51.0,Other,Rural,Gold,31.0,6764.118949446719,Electronics,2023-05-01,Student,14
50354,0,4,Mobile,67.0,Other,Rural,Platinum,66.0,17455.761122212793,Clothing,2023-12-30,Retired,20
50355,0,4,Tablet,47.0,Male,Rural,Bronze,77.0,5053.516904925587,Electronics,2023-04-21,Student,4
50356,0,5,Mobile,55.0,Other,Urban,Bronze,94.0,29600.366608673787,Home Goods,2023-11-16,Professional,18
50357,0,1,Mobile,55.0,Female,Rural,Silver,32.0,14310.165236919936,Home Goods,2023-10-19,Student,16
50358,0,1,Mobile,33.0,Other,Rural,Platinum,15.0,3757.0558208678503,Home Goods,2023-02-11,Self-Employed,16
50359,0,4,Mobile,30.0,Female,Rural,Gold,15.0,5030.187544092685,Electronics,2023-01-28,Self-Employed,12
50360,0,1,Mobile,20.0,Other,Rural,Platinum,49.0,21651.616327461543,Clothing,2023-05-12,Retired,23
50361,0,4,Tablet,45.0,Other,Urban,Gold,13.0,861.9016138897321,Home Goods,2023-06-24,Student,7
50362,0,3,Tablet,32.0,Female,Urban,Silver,57.0,9307.376523719178,Home Goods,2023-03-16,Professional,9
50363,0,1,Mobile,48.0,Female,Suburban,Bronze,27.0,766.1464647137186,Home Goods,2023-03-04,Student,2
50364,0,2,Tablet,26.0,Other,Rural,Bronze,53.0,17571.256619075644,Clothing,2023-10-26,Retired,9
50365,0,1,Mobile,58.0,Male,Rural,Bronze,20.0,4630.4617443183515,Home Goods,2023-04-27,Retired,22
50366,0,1,Tablet,22.0,Other,Urban,Platinum,76.0,27281.096476894054,Electronics,2023-11-08,Professional,2
50367,1,2,Tablet,32.0,Female,Rural,Platinum,25.0,7046.842432148088,Electronics,2023-11-25,Professional,10
50368,1,1,Mobile,24.0,,Suburban,Platinum,21.0,6639.781595934458,Home Goods,2023-12-15,Professional,3
50369,0,3,Mobile,38.0,Female,Rural,Gold,40.0,17025.367806573136,Electronics,2023-10-23,Retired,30
50370,0,2,Tablet,31.0,Female,Urban,Silver,56.0,863.955831741358,Clothing,2023-05-02,Self-Employed,17
50371,0,5,Computer,61.0,Female,Suburban,Silver,1.0,29.48998165160729,Electronics,2023-11-09,Student,9
50372,0,5,Mobile,46.0,Other,Suburban,Platinum,71.0,33672.19345969632,Home Goods,2023-06-02,Self-Employed,26
50373,1,3,Mobile,36.0,Male,Suburban,Bronze,38.0,9729.602880034647,Clothing,2023-09-18,Student,27
50374,1,5,Computer,44.0,Other,Suburban,Silver,22.0,10907.162484772301,Home Goods,2023-11-30,Retired,19
50375,1,4,Tablet,41.0,Female,Urban,Gold,45.0,12329.344045175605,Clothing,2023-06-01,Student,27
50376,0,2,Mobile,68.0,Male,Urban,Bronze,24.0,11384.9602849597,Clothing,2023-08-14,Self-Employed,30
50377,0,5,Mobile,36.0,Male,Rural,Gold,4.0,99.37719533123455,Home Goods,2023-02-27,Self-Employed,24
50378,1,3,Tablet,64.0,Female,Suburban,Platinum,64.0,18531.76655589256,Home Goods,2023-08-02,Professional,25
50379,1,2,Computer,54.0,Female,Suburban,Bronze,,17949.84336507581,Electronics,2023-04-08,Student,9
50380,0,1,Mobile,49.0,Male,Urban,Bronze,48.0,19538.975296161265,Clothing,2023-12-14,Student,29
50381,0,4,Computer,59.0,Other,Urban,Silver,71.0,26339.079741144953,Electronics,2023-02-22,Student,4
50382,0,2,Computer,24.0,Other,Urban,Platinum,95.0,45372.30809753409,Home Goods,2023-12-20,Self-Employed,28
50383,0,1,Tablet,67.0,Other,Rural,Platinum,13.0,2270.6153952161535,Home Goods,2023-05-06,Retired,7
50384,0,5,Tablet,63.0,Other,Suburban,Platinum,93.0,44215.1160482317,Electronics,2023-01-06,Retired,2
50385,1,3,Mobile,30.0,Male,Suburban,,64.0,6991.708727010588,Electronics,2023-07-02,Self-Employed,9
50386,0,4,Mobile,59.0,Female,Urban,Silver,47.0,12725.193026840872,Electronics,2023-02-12,Professional,28
50387,0,5,Mobile,26.0,Other,Urban,Gold,70.0,1399.0697101536907,Clothing,2023-02-04,Retired,7
50388,0,1,Computer,58.0,Male,Suburban,Bronze,39.0,4549.574445882159,Clothing,2023-02-02,Self-Employed,17
50389,0,3,Computer,64.0,Female,Urban,Platinum,11.0,3299.485885351086,Electronics,2023-06-10,Retired,19
50390,1,3,Tablet,60.0,Other,Urban,Platinum,14.0,1398.543780962365,Electronics,2023-09-30,Student,30
50391,0,1,Mobile,38.0,Female,Urban,Gold,93.0,42111.80011160532,Clothing,2023-03-02,Student,23
50392,0,4,Tablet,66.0,Other,Urban,Silver,46.0,18107.953387794805,Electronics,2023-12-30,Student,21
50393,0,4,Tablet,38.0,Other,Suburban,Silver,66.0,14003.57212611751,Home Goods,2023-01-16,Retired,7
50394,0,3,Mobile,57.0,Female,Urban,Bronze,61.0,7426.614693211065,Clothing,2023-11-15,Retired,26
50395,0,2,Computer,27.0,Female,Suburban,Gold,3.0,259.6354590255708,Clothing,2023-08-26,Student,27
50396,1,4,Computer,21.0,Other,Rural,Silver,94.0,15819.724966974058,Electronics,2023-07-10,Retired,3
50397,0,1,Tablet,28.0,Other,Urban,Bronze,15.0,5891.614458237494,Home Goods,2023-02-23,Retired,24
50398,0,4,Tablet,67.0,Male,Urban,Bronze,16.0,3685.9929022568285,Electronics,,Student,1
50399,1,2,Mobile,33.0,Other,Rural,Gold,92.0,35712.29448971332,Electronics,2023-08-22,Retired,30
50400,1,3,Tablet,28.0,Female,Suburban,Silver,11.0,1734.4900245710662,Clothing,2023-10-01,Student,12
50401,0,1,Tablet,65.0,Other,Urban,Gold,75.0,24933.85760954461,Clothing,2023-07-15,Professional,15
50402,0,2,Mobile,51.0,Other,Rural,Bronze,88.0,25271.33856335198,Electronics,2023-01-27,Self-Employed,27
50403,1,4,Computer,26.0,Male,Urban,Gold,26.0,1386.1139659629187,Clothing,2023-07-13,Self-Employed,10
50404,0,3,Computer,54.0,Other,Suburban,Platinum,98.0,13018.927649152893,Clothing,2023-11-26,Self-Employed,9
50405,1,2,Mobile,51.0,Male,Rural,Bronze,44.0,1170.1110696395904,Clothing,2023-12-01,Student,4
50406,0,4,Mobile,53.0,Male,Rural,Gold,50.0,23617.21728282836,Electronics,2023-06-10,Self-Employed,25
50407,0,3,Computer,68.0,Male,Suburban,Platinum,83.0,30535.362556082222,Electronics,2023-09-10,Student,27
50408,1,4,Tablet,37.0,Female,Urban,Gold,15.0,5311.262158879104,Home Goods,2023-08-20,Self-Employed,16
50409,1,3,Mobile,40.0,Other,Suburban,Silver,69.0,5350.463147463163,Home Goods,2023-11-01,Retired,6
50410,0,2,Tablet,30.0,Male,Rural,Platinum,66.0,12405.285308831857,Clothing,2023-01-28,Retired,2
50411,1,3,Mobile,69.0,Other,Urban,Platinum,45.0,4441.287861794166,Home Goods,2023-08-03,Self-Employed,24
50412,0,1,Mobile,18.0,Other,Suburban,Platinum,60.0,14577.673957381323,Home Goods,2023-08-02,Retired,2
50413,0,1,Tablet,60.0,Other,Suburban,Bronze,67.0,21176.089147247552,Home Goods,2023-01-04,Student,11
50414,0,4,Mobile,55.0,Male,Urban,Gold,49.0,21253.251903599885,Electronics,2023-12-13,Professional,29
50415,0,2,Computer,27.0,Other,Suburban,Silver,82.0,11885.813780722929,Clothing,2023-08-03,Professional,10
50416,0,4,Mobile,26.0,Other,Rural,Gold,72.0,17190.08995395784,Electronics,2023-02-20,Student,10
50417,0,4,Mobile,48.0,Male,Rural,Gold,27.0,4199.477022022393,Electronics,2023-05-10,Student,6
50418,0,4,Tablet,24.0,Male,Suburban,Silver,46.0,13769.223677781658,Home Goods,2023-07-09,Student,2
50419,0,5,Mobile,62.0,Female,Urban,Bronze,20.0,6206.930282598161,Electronics,2023-07-24,Self-Employed,5
50420,0,2,Tablet,46.0,Male,Urban,Gold,27.0,7533.766317648879,Electronics,2023-02-21,Professional,2
50421,0,1,Tablet,20.0,Other,Urban,Bronze,95.0,12653.00380039024,Clothing,2023-04-13,Retired,17
50422,0,1,Mobile,70.0,Male,Suburban,Bronze,24.0,6067.49273270666,Home Goods,2023-08-30,Professional,5
50423,0,2,Tablet,50.0,Other,Rural,Silver,78.0,20854.05202925266,Clothing,2023-05-06,Student,2
50424,0,2,Tablet,61.0,Male,Urban,Bronze,14.0,2895.8410196631503,Electronics,2023-05-19,Self-Employed,19
50425,0,2,Computer,27.0,Female,Urban,Platinum,65.0,6614.835882106085,Home Goods,2023-12-29,Retired,17
50426,0,5,Computer,56.0,Female,Urban,Platinum,19.0,9204.96330457386,Electronics,2023-08-12,Retired,24
50427,0,4,Tablet,25.0,Male,Rural,Bronze,77.0,20271.5661994452,Home Goods,2023-09-10,Professional,26
50428,1,1,Mobile,39.0,Other,Urban,Silver,40.0,1567.7588304810047,Home Goods,2023-07-30,Student,25
50429,0,5,Tablet,19.0,Male,Rural,Bronze,37.0,17040.125512297924,Clothing,2023-04-23,Self-Employed,2
50430,0,2,Mobile,65.0,Other,Rural,Gold,72.0,28842.57906740506,Electronics,2023-09-12,Professional,6
50431,0,5,Computer,42.0,Other,Urban,Silver,17.0,6440.9738172671405,Clothing,2023-11-04,Student,24
50432,0,5,Tablet,31.0,Female,Urban,Bronze,88.0,4294.055831331139,Clothing,2023-03-31,Self-Employed,4
50433,0,4,Mobile,43.0,Other,Urban,Gold,37.0,16167.853438816339,Home Goods,2023-11-03,Retired,3
50434,0,3,Mobile,26.0,Male,Suburban,Platinum,42.0,14857.12044479754,Clothing,2023-12-28,Student,11
50435,0,1,Tablet,29.0,Other,Urban,Silver,92.0,36674.09708296134,Electronics,2023-11-13,Self-Employed,7
50436,0,2,Tablet,36.0,Other,Urban,Gold,68.0,15163.443641047517,Electronics,2023-11-09,Self-Employed,21
50437,0,2,Computer,33.0,Other,Suburban,Platinum,91.0,35276.664108815785,Electronics,2023-09-22,Student,22
50438,0,5,Computer,33.0,Female,Suburban,Bronze,98.0,9046.87223361852,Electronics,2023-12-18,Retired,23
50439,0,1,Mobile,54.0,Male,Suburban,Silver,97.0,16833.579187407257,Electronics,2023-05-05,Self-Employed,26
50440,0,4,Mobile,60.0,Female,Suburban,Platinum,27.0,3398.3073492006433,Clothing,2023-08-28,Retired,4
50441,0,4,Tablet,46.0,Other,Urban,Gold,59.0,8626.964089721327,Home Goods,2023-03-05,Retired,24
50442,0,2,Computer,21.0,Male,Suburban,Platinum,20.0,1607.8552338735485,Home Goods,2023-01-02,Self-Employed,21
50443,0,5,Tablet,52.0,Female,Urban,Gold,48.0,2580.029712545918,Clothing,2023-04-11,Retired,15
50444,0,5,Mobile,34.0,Female,Urban,Silver,99.0,45605.860510586455,Electronics,2023-03-22,Student,5
50445,0,5,Tablet,48.0,Female,Rural,Platinum,64.0,31482.024434927505,Clothing,2023-03-16,Professional,6
50446,0,4,Computer,70.0,Male,Rural,Silver,80.0,3266.3183916151174,Home Goods,2023-08-19,Student,1
50447,0,5,Mobile,52.0,Female,Urban,Bronze,43.0,14076.7430474424,Electronics,2023-03-11,Professional,30
50448,0,2,Mobile,38.0,Female,Suburban,Silver,51.0,2989.658870995618,Home Goods,2023-11-07,Self-Employed,27
50449,0,5,Computer,26.0,Other,Urban,Silver,16.0,7315.51778395524,Electronics,2023-12-28,Self-Employed,14
50450,1,3,Tablet,44.0,Other,Suburban,Platinum,52.0,780.1708875749752,Home Goods,2023-04-25,Student,13
50451,0,3,Mobile,64.0,Male,Rural,Silver,26.0,6760.071239515582,Clothing,2023-11-10,Professional,23
50452,0,4,Tablet,41.0,Male,Suburban,Silver,73.0,12691.191413899494,Home Goods,2023-03-24,Professional,28
50453,0,5,Computer,59.0,Male,Suburban,Bronze,32.0,1145.4923705330702,Electronics,2023-04-19,Student,28
50454,1,4,Computer,56.0,Male,Suburban,Silver,46.0,8870.293219012847,Clothing,2023-05-30,Self-Employed,11
50455,0,3,Mobile,65.0,Female,Suburban,Silver,19.0,5700.2873787258095,Electronics,2023-06-03,Self-Employed,11
50456,0,1,Computer,32.0,Male,Rural,Silver,93.0,42317.38662514621,Electronics,2023-08-07,Self-Employed,16
50457,1,5,Tablet,43.0,Male,Rural,Platinum,86.0,37550.8250938309,Home Goods,2023-04-12,Student,5
50458,0,2,Tablet,34.0,Male,Urban,Silver,66.0,23844.76274050828,Home Goods,2023-07-17,Retired,23
50459,0,4,Computer,49.0,Other,Suburban,Platinum,76.0,19249.79828145854,Home Goods,2023-02-28,Self-Employed,6
50460,0,2,Tablet,49.0,Other,Urban,Gold,79.0,2665.960189283216,Clothing,2023-07-09,Self-Employed,25
50461,0,4,Mobile,61.0,Female,Urban,Gold,37.0,4706.601073877078,Electronics,2023-01-23,Professional,29
50462,0,2,Tablet,46.0,Male,Urban,Gold,81.0,15770.83539495802,Clothing,2023-08-03,Self-Employed,11
50463,0,1,Computer,50.0,Male,Urban,Silver,62.0,24074.12153589377,Electronics,2023-04-11,Student,4
50464,1,4,Mobile,23.0,Male,Suburban,Platinum,36.0,13022.534884056964,Electronics,2023-01-24,Professional,14
50465,0,1,Computer,37.0,Male,Urban,Platinum,20.0,1478.4098462118159,Clothing,2023-08-05,Self-Employed,5
50466,0,3,Computer,39.0,Male,Urban,Bronze,71.0,25139.327317457766,Clothing,2023-01-05,Self-Employed,5
50467,1,4,Computer,50.0,Other,Urban,Silver,60.0,26078.666869075005,Electronics,2023-03-08,Retired,17
50468,0,5,Tablet,58.0,Male,Urban,Silver,76.0,26174.327061526426,Home Goods,2023-08-18,Retired,23
50469,0,2,Computer,61.0,Other,Urban,Silver,48.0,13336.151186618157,Clothing,2023-02-23,Professional,9
50470,0,4,Mobile,44.0,Male,Suburban,Silver,26.0,12280.472876945503,Clothing,2023-02-23,Professional,12
50471,0,2,Computer,19.0,Female,Rural,Bronze,67.0,1573.9913591138447,Clothing,2023-06-30,Retired,12
50472,0,5,Computer,35.0,Male,Rural,Gold,54.0,7336.067378031449,Home Goods,2023-08-03,Student,4
50473,0,4,Computer,31.0,Female,Suburban,Silver,91.0,13008.548366654675,Home Goods,2023-11-28,Retired,5
